date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:42	112157/112157	U-----	200	untouched ('')	image/jpeg	etag:%221b61d-55aba8365dca6%22	https://simplychocolate.dk/wp-content/uploads/2017/10/FB.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/10/FB.jpg	(from https://simplychocolate.dk/)
12:53:42	630249/630249	U-----	200	untouched ('')	image/jpeg	etag:%2299de9-57d5c68f2a0bb%22	https://simplychocolate.dk/wp-content/uploads/2018/12/CrispyCarrie.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2018/12/CrispyCarrie.jpg	(from https://simplychocolate.dk/)
12:53:44	272/272	U--M-Z	200	updated ('OK')	text/css	etag:%22110-592faa734f9d5-gzip%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/font.bundle.css?ver=1.0.14	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/static/font.bundle18c7.css	(from https://simplychocolate.dk/)
12:53:44	458/458	U--M-Z	200	updated ('OK')	text/css	etag:%221ca-5597263a49562-gzip%22	https://simplychocolate.dk/wp-content/plugins/woocommerce-aelia-currencyswitcher/src/design/css/frontend.css?ver=4.4.20.170807	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/plugins/woocommerce-aelia-currencyswitcher/src/design/css/frontendd3a9.css	(from https://simplychocolate.dk/)
12:53:44	9200/9200	U-----	200	untouched ('')	application/rss+xml	etag:%226b1afb2deace2674775507d6c900b233%22	https://simplychocolate.dk/shop/feed/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/shop/feed/index.html	(from https://simplychocolate.dk/)
12:53:45	10056/10056	U--M-Z	200	updated ('OK')	application/x-javascript	etag:%222748-55a28548fba75-gzip%22	https://simplychocolate.dk/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://simplychocolate.dk/)
12:53:45	76409/76409	U--M-Z	200	updated ('OK')	text/css	etag:%2212a79-592faa734f9d5-gzip%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/app.bundle.css?ver=1.0.14	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/static/app.bundle18c7.css	(from https://simplychocolate.dk/)
12:53:46	97184/97184	U--M-Z	200	updated ('OK')	application/x-javascript	etag:%2217ba0-55a28548fba75-gzip%22	https://simplychocolate.dk/wp-includes/js/jquery/jquery.js?ver=1.12.4	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-includes/js/jquery/jqueryb8ff.js	(from https://simplychocolate.dk/)
12:53:46	1045/1045	U--M-Z	200	updated ('OK')	application/xml	etag:%22415-55a28548f2dd5-gzip%22	https://simplychocolate.dk/wp-includes/wlwmanifest.xml	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-includes/wlwmanifest.xml	(from https://simplychocolate.dk/)
12:53:47	375/375	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:23:47%20GMT	http://simplychocolate.dk/?wordfence_lh=1&hid=3C5BB65F76AEE9D47DA8A58AA1429573	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/index7718.html	(from https://simplychocolate.dk/)
12:53:48	848/848	U--M-Z	200	updated ('OK')	text/xml	date:Fri,%2001%20May%202020%2008:23:46%20GMT	https://simplychocolate.dk/xmlrpc.php?rsd	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/xmlrpc0db0.php	(from https://simplychocolate.dk/)
12:53:48	344314/344314	U--M-Z	200	updated ('OK')	application/json	date:Fri,%2001%20May%202020%2008:23:45%20GMT	https://simplychocolate.dk/wp-json/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-json/index.html	(from https://simplychocolate.dk/)
