date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:52	0/0	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202020%2008:11:50%20GMT	https://simplychocolate.dk/?wordfence_lh=1%26hid=17503E52FCE6AAEF3F716CBC73737CEE	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/index18fd.html	(from http://simplychocolate.dk/?wordfence_lh=1&hid=17503E52FCE6AAEF3F716CBC73737CEE)
12:41:52	2119/2119	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2008:11:50%20GMT	https://simplychocolate.dk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplychocolate.dk%2Fnews%2F	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-json/oembed/1.0/embeddce4.json	(from https://simplychocolate.dk/news/)
12:41:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:11:52%20GMT	https://simplychocolate.dk/?p=103	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/indexe6f0.html	(from https://simplychocolate.dk/news/)
12:41:54	2378/2378	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2008:11:53%20GMT	https://simplychocolate.dk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplychocolate.dk%2Fnews%2F&format=xml	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-json/oembed/1.0/embed26d6	(from https://simplychocolate.dk/news/)
12:41:58	375/375	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:11:56%20GMT	http://simplychocolate.dk/?wordfence_lh=1&hid=AD17D6F37F6468008E167CA8CED0D7AD	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/index8b04.html	(from https://simplychocolate.dk/news/)
12:41:58	242405/242405	---M--	200	added ('OK')	image/jpeg	etag:%223b2e5-59722a59110b1%22	https://simplychocolate.dk/wp-content/uploads/2019/11/Final_Slut2.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/11/Final_Slut2.jpg	(from https://simplychocolate.dk/news/)
12:41:58	38590/38590	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2008:11:56%20GMT	https://simplychocolate.dk/santasfavorite/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/santasfavorite/index.html	(from https://simplychocolate.dk/news/)
12:42:03	218152/218152	---M--	200	added ('OK')	image/jpeg	etag:%2235428-59722a7732069%22	https://simplychocolate.dk/wp-content/uploads/2019/11/Final_Hvid.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/11/Final_Hvid.jpg	(from https://simplychocolate.dk/news/)
12:42:04	280188/280188	---M--	200	added ('OK')	image/jpeg	etag:%224467c-59722a75bbff6%22	https://simplychocolate.dk/wp-content/uploads/2019/11/Final_Guld.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/11/Final_Guld.jpg	(from https://simplychocolate.dk/news/)
12:42:08	318703/318703	---M--	200	added ('OK')	image/jpeg	etag:%224dcef-59347fd54fb81%22	https://simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_07_Logo_Small.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_07_Logo_Small.jpg	(from https://simplychocolate.dk/news/)
